video_id,title,publishedAt,duration,dimension,definition,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags,dateExtract
FcV658w_3IE,HẸN HÒ KIỂU HARDBALLING - THẲNG NHƯ RUỘT NGỰA | Keira Ngo | YÊU,2022-09-08T13:00:07Z,PT8M14S,2d,hd,14301,448,,0,19,"['HẸN HÒ KIỂU HARDBALLING - THẲNG NHƯ RUỘT NGỰA', 'HẸN HÒ KIỂU HARDBALLING - THẲNG NHƯ RUỘT NGỰA | Keira Ngo | YÊU', 'Keira Ngo', 'Nguyễn Lê Minh Thi', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:10.618275
cHuQmNI5eAg,Cuộc đời và sự thật về tướng CAO BIỀN | Hải Stark | THẾ GIỚI,2022-09-07T13:00:19Z,PT31M54S,2d,hd,206355,1746,,0,730,"['Hải Stark', 'Nguyễn Lê Minh Thi', 'Nỗi oan của Cao Biền P1: Công lao của Cao Biền đối với An Nam', 'Nỗi oan của Cao Biền P1: Công lao của Cao Biền đối với An Nam | Hải Stark | THẾ GIỚI', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:10.731395
nMgVfrQ13gc,The Merc: Giá trị thực sự của việc học đại học | Spiderum | GIÁO DỤC,2022-09-06T13:00:26Z,PT22M34S,2d,hd,21121,546,,0,29,"['GIÁO DỤC', 'SPIDERUM GIÁO DỤC', 'Spiderum', 'The Merc: Giá trị thực sự của việc học đại học', 'The Merc: Giá trị thực sự của việc học đại học | Spiderum | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:10.843745
fDtxayLzQoU,Vì sao HITLER lại đầu tư RẤT NHIỀU cho Quân phục Đức Quốc Xã? | Minh HD | THẾ GIỚI,2022-09-05T13:00:22Z,PT8M20S,2d,hd,422533,6558,,0,618,[],2024-07-09 14:11:10.964929
J3iRsNqjK88,Anh 30 tuổi gửi em 20 | Trà Kha | TÂM SỰ,2022-09-04T13:00:08Z,PT13M57S,2d,hd,99209,5400,,0,140,"['Anh 30 tuổi gửi em 20', 'Anh 30 tuổi gửi em 20 | Trà Kha | TÂM SỰ', 'Khánh Linh', 'SPIDERUM TÂM SỰ', 'Trà Kha', 'TÂM SỰ', 'spiderum']",2024-07-09 14:11:11.082186
39BHASCk01I,NGHIỆN MUA SẮM? BẠN ĐANG CHẠY TRỐN KHỎI ĐIỀU GÌ? | Keira Ngo | KHOA HỌC,2022-09-03T13:00:02Z,PT5M19S,2d,hd,12758,331,,0,6,"['KHOA HỌC', 'Keira Ngo', 'Khánh Linh', 'NGHIỆN MUA SẮM? BẠN ĐANG CHẠY TRỐN KHỎI ĐIỀU GÌ?', 'NGHIỆN MUA SẮM? BẠN ĐANG CHẠY TRỐN KHỎI ĐIỀU GÌ? | Keira Ngo | KHOA HỌC', 'SPIDERUM KHOA HỌC', 'spiderum']",2024-07-09 14:11:11.199159
9eMvJYylKFA,Như thế nào là một tình yêu bình đẳng? | Keira Ngo | YÊU,2022-09-01T13:00:13Z,PT7M23S,2d,hd,22926,837,,0,19,"['Keira Ngo', 'Khánh Linh', 'Như thế nào là một tình yêu bình đẳng?', 'Như thế nào là một tình yêu bình đẳng? | Keira Ngo | YÊU', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:11.314592
E6kTMLCwm_0,Miyamoto Musashi - Kẻ độc hành VĨ ĐẠI NHẤT NHẬT BẢN! | Minh HD | THẾ GIỚI,2022-08-31T13:00:08Z,PT16M49S,2d,hd,202929,5218,,0,343,"['Minh HD', 'Miyamoto Musashi - Kẻ độc hành VĨ ĐẠI NHẤT NHẬT BẢN!', 'Miyamoto Musashi - Kẻ độc hành VĨ ĐẠI NHẤT NHẬT BẢN! | Minh HD | THẾ GIỚI', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:11.438502
VlgkqoEDSBQ,Xu hướng co-ord cho nam: ĐƠN GIẢN MÀ CHẤT CHƠI! | M.Nguyen | LỐI SỐNG,2022-08-29T13:00:22Z,PT9M12S,2d,hd,7504,205,,0,12,"['Khánh Linh', 'LỐI SỐNG', 'M.Nguyen', 'SPIDERUM LỐI SỐNG', 'Xu hướng co-ord cho nam: ĐƠN GIẢN MÀ CHẤT CHƠI!', 'Xu hướng co-ord cho nam: ĐƠN GIẢN MÀ CHẤT CHƠI! | M.Nguyen | LỐI SỐNG', 'spiderum']",2024-07-09 14:11:11.557275
5VDPOsPzHwI,Blockchain: 2 mặt của một đồng xu | Trường Sơn | TIỀN TÀI,2022-08-28T13:15:01Z,PT11M15S,2d,hd,10883,284,,0,19,"['Blockchain: 2 mặt của một đồng xu', 'Blockchain: 2 mặt của một đồng xu | Trường Sơn | TIỀN TÀI', 'Pinkdot', 'SPIDERUM TIỀN TÀI', 'TIỀN TÀI', 'Trường Sơn', 'spiderum']",2024-07-09 14:11:11.671557
onOY1ShTJGI,Tại sao cứ mải định nghĩa tình yêu? | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường,2022-08-27T13:00:27Z,PT1H32M49S,2d,hd,59175,1294,,0,56,"['SPIDERUM Để tâm lý học dẫn đường', 'Spiderum & TS. Lê Nguyên Phương', 'Tại sao cứ mải định nghĩa tình yêu?', 'Tại sao cứ mải định nghĩa tình yêu? | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường', 'spiderum', 'Để tâm lý học dẫn đường']",2024-07-09 14:11:11.788071
EABsu4Xrn34,Chuyện làm quan trong triều của Nguyễn Trãi | Hải Stark | THẾ GIỚI,2022-08-27T04:00:04Z,PT28M34S,2d,hd,86107,1388,,0,194,"['Chuyện làm quan trong triều của Nguyễn Trãi', 'Chuyện làm quan trong triều của Nguyễn Trãi | Hải Stark | THẾ GIỚI', 'Hải Stark', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:11.914930
uRyVY9cqKpE,[BOOKCAST 25.8] Work-life balance khi đi du học,2022-08-25T17:10:09Z,PT55M29S,2d,hd,2677,48,,0,1,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum livestream', 'book cast', 'spiderum bookcast', 'du học', 'du học sinh', '“Được-mất” chuyện du học', 'Được mất chuyện du học', 'chuyện du học', 'cẩm nang du học & săn học bổng', 'cẩm nang du học', 'săn học bổng', 'học bổng', 'học bổng du học', 'cựu Du học sinh', 'Du học sinh Phần Lan', 'Du học sinh Đức', 'du học đức', 'du học phần lan', 'spiderum chuyện du học']",2024-07-09 14:11:12.032153
o_jwPl5BZ6k,"duongAQ - Thất bại, rồi suy sụp, rồi sao nữa?  | Spiderum | GIÁO DỤC",2022-08-24T13:00:25Z,PT15M,2d,hd,14199,327,,0,11,"['GIÁO DỤC', 'SPIDERUM GIÁO DỤC', 'Spiderum', 'duongAQ - Thất bại rồi suy sụp rồi sao nữa?', 'duongAQ - Thất bại rồi suy sụp rồi sao nữa? | Spiderum | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:12.164817
Ivu2YOV3yrk,"NHỮNG MỐI QUAN HỆ MẬP MỜ, LẬN ĐẬN VÀ LAO ĐAO  | Keira Ngo | YÊU",2022-08-24T13:00:21Z,PT7M51S,2d,hd,21968,716,,0,23,"['Keira Ngo', 'NHỮNG MỐI QUAN HỆ MẬP MỜ LẬN ĐẬN VÀ LAO ĐAO', 'NHỮNG MỐI QUAN HỆ MẬP MỜ LẬN ĐẬN VÀ LAO ĐAO | Keira Ngo | YÊU', 'Nguyễn Lê Minh Thi', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:12.279849
cPkk2T0yN_g,Nhật ký trong hang: Xem MU đối đầu Liverpool cùng Spiderum | Spiderum VLOG | GIẢI TRÍ,2022-08-23T05:04:53Z,PT7M55S,2d,hd,15559,495,,0,47,"['GIẢI TRÍ', 'Nhật ký trong hang: Xem MU đối đầu Liverpool cùng Spiderum', 'Nhật ký trong hang: Xem MU đối đầu Liverpool cùng Spiderum | Spiderum VLOG | GIẢI TRÍ', 'SPIDERUM GIẢI TRÍ', 'Spiderum VLOG', 'spiderum']",2024-07-09 14:11:12.396040
SrHIVyduT0k,"Nhật Hoàng Hirohito - ""Vị thần cuối cùng"" của Nhật Bản  | Minh HD | THẾ GIỚI",2022-08-22T13:00:22Z,PT11M42S,2d,hd,100162,1955,,0,171,"['Bản', 'GIỚI', 'HD', 'Minh', 'Nam', 'Nhật', 'Nhật Hoàng Hirohito - Vị thần cuối cùng', 'SPIDERUM THẾ GIỚI', 'THẾ', 'của', 'spiderum']",2024-07-09 14:11:12.514427
f_oSmBaGAEQ,Blockchain cho gã khờ | Trường Sơn | TIỀN TÀI,2022-08-21T13:00:19Z,PT11M6S,2d,hd,41436,1231,,0,51,"['Blockchain cho gã khờ', 'Blockchain cho gã khờ | Trường Sơn | TIỀN TÀI', 'Pinkdot', 'SPIDERUM TIỀN TÀI', 'TIỀN TÀI', 'Trường Sơn', 'spiderum']",2024-07-09 14:11:12.636133
zxrHQuSC1Go,Niềm vui chóng tàn và Niềm vui vững bền | Trà Kha | KHOA HỌC,2022-08-20T13:00:37Z,PT17M45S,2d,hd,93351,2964,,0,57,"['KHOA HỌC', 'Khánh Linh', 'Niềm vui chóng tàn và Niềm vui vững bền', 'Niềm vui chóng tàn và Niềm vui vững bền | Trà Kha | KHOA HỌC', 'SPIDERUM KHOA HỌC', 'Trà Kha', 'spiderum']",2024-07-09 14:11:12.756186
HVX40SfFq0U,Thất tình và cơn nghiện cảm giác đau khổ | duongAQ | YÊU,2022-08-20T04:45:40Z,PT11M7S,2d,hd,17584,497,,0,15,"['SPIDERUM YÊU', 'Thất tình và cơn nghiện cảm giác đau khổ', 'Thất tình và cơn nghiện cảm giác đau khổ | duongAQ | YÊU', 'YÊU', 'duongAQ', 'spiderum']",2024-07-09 14:11:12.875146
bRmQEWIhro0,GEN Z và nỗi ám ảnh KHỦNG HOẢNG CĂN TÍNH | VuNguyen66 | QUAN ĐIỂM,2022-08-19T13:00:32Z,PT18M8S,2d,hd,159570,6616,,0,184,"['GEN Z và nỗi ám ảnh KHỦNG HOẢNG CĂN TÍNH', 'GEN Z và nỗi ám ảnh KHỦNG HOẢNG CĂN TÍNH | VuNguyen66 | QUAN ĐIỂM', 'Nam', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'VuNguyen66', 'spiderum']",2024-07-09 14:11:12.996962
t2GQOq3nRHo,[SPIDERUM TALKSHOW] Problem-Solving Từ kỹ năng đến mindset trong cuộc sống,2022-08-17T14:42:14Z,PT1H37M16S,2d,hd,13439,286,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum livestream', 'book cast', 'spiderum bookcast', 'du học', 'du học sinh', '“Được-mất” chuyện du học', 'Được mất chuyện du học', 'chuyện du học', 'cẩm nang du học & săn học bổng', 'cẩm nang du học', 'săn học bổng', 'học bổng', 'học bổng du học', 'cựu Du học sinh', 'Du học sinh Phần Lan', 'Du học sinh Đức', 'du học đức', 'du học phần lan', 'spiderum chuyện du học']",2024-07-09 14:11:13.123435
uXWHKwNRrBU,Chuyến viếng thăm Đài Loan ĐẦY TÍNH TOÁN của Mỹ (P1) | trantuanst22 | QUAN ĐIỂM,2022-08-17T13:00:26Z,PT12M14S,2d,hd,22139,577,,0,39,"['Liệu Trung Quốc có thừa cơ tấn công Đài Loan? (P1)', 'Liệu Trung Quốc có thừa cơ tấn công Đài Loan? (P1) | trantuanst22 | QUAN ĐIỂM', 'Pinkdot', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum', 'trantuanst22']",2024-07-09 14:11:13.242616
nz5_A_iNhg8,TẤT TẦN TẬT VỀ SƠMI NAM: CƠ BẢN ĐẾN KINH ĐIỂN | M.Nguyen | LỐI SỐNG,2022-08-15T13:00:21Z,PT6M48S,2d,hd,24735,1062,,0,21,"['LỐI SỐNG', 'M.Nguyen', 'Pinkdot', 'SPIDERUM LỐI SỐNG', 'TẤT TẦN TẬT VỀ SƠMI NAM: CƠ BẢN ĐẾN KINH ĐIỂN', 'TẤT TẦN TẬT VỀ SƠMI NAM: CƠ BẢN ĐẾN KINH ĐIỂN | M.Nguyen | LỐI SỐNG', 'spiderum']",2024-07-09 14:11:13.362858
L2Y6b0_ierA,Du học đại học ở Mỹ tốn bao tiền? | Curly Rae Braces | GIÁO DỤC,2022-08-14T13:30:09Z,PT11M22S,2d,hd,16337,464,,0,32,"['Curly Rae Braces', 'Du học đại học ở Mỹ tốn bao tiền?', 'Du học đại học ở Mỹ tốn bao tiền? | Curly Rae Braces | GIÁO DỤC', 'GIÁO DỤC', 'Pinkdot', 'SPIDERUM GIÁO DỤC', 'spiderum']",2024-07-09 14:11:13.479241
FaIed2IEo7Y,Gaslighting  - BẠN ĐÃ BỊ THAO TÚNG TINH THẦN NHƯ THẾ NÀO? | Keira Ngo | KHOA HỌC,2022-08-13T13:00:18Z,PT7M,2d,hd,49686,1935,,0,42,"['Gaslighting - BẠN ĐÃ BỊ THAO TÚNG TINH THẦN NHƯ THẾ NÀO?', 'Gaslighting - BẠN ĐÃ BỊ THAO TÚNG TINH THẦN NHƯ THẾ NÀO? | Keira Ngo | KHOA HỌC', 'KHOA HỌC', 'Keira Ngo', 'Khánh Linh', 'SPIDERUM KHOA HỌC', 'spiderum']",2024-07-09 14:11:13.599907
QlRmrJDAZuM,Người xưa chống dịch như thế nào? | Truê | THẾ GIỚI,2022-08-12T12:00:14Z,PT17M53S,2d,hd,15173,438,,0,18,"['Nguyễn Lê Minh Thi', 'Người xưa chống dịch như thế nào?', 'Người xưa chống dịch như thế nào? | Truê | THẾ GIỚI', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Truê', 'spiderum']",2024-07-09 14:11:13.721465
y1p3fpMRHI8,"Thầy Giản Tư Trung: ""THỰC HỌC là khởi nguồn của MỌI THỨ""  | Spiderum | HƯỚNG NGHIỆP",2022-08-11T13:00:37Z,PT31M40S,2d,hd,40664,1213,,0,46,"['HƯỚNG', 'Isa Quan', 'NGHIỆP', 'SPIDERUM HƯỚNG NGHIỆP', 'Spiderum', 'Thầy Giản Tư Trung: THỰC HỌC là khởi nguồn của MỌI THỨ', 'spiderum']",2024-07-09 14:11:13.842264
5G6eoe6MecE,Joseph Goebbels - CÁNH TAY PHẢI ĐẮC LỰC CỦA HITLER | Minh HD | THẾ GIỚI,2022-08-10T13:00:04Z,PT12M19S,2d,hd,149259,2712,,0,257,"['Joseph Goebbels - CÁNH TAY PHẢI ĐẮC LỰC CỦA HITLER', 'Joseph Goebbels - CÁNH TAY PHẢI ĐẮC LỰC CỦA HITLER | Minh HD | THẾ GIỚI', 'Minh HD', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:13.961930
BLLC0foNcYc,[REACTION] BLACK HICKEY (Con Dấu Chủ Quyền) - Chi Pu x Nguyễn Phúc Thiện | Spiderum VLOG | GIẢI TRÍ,2022-08-10T05:00:02Z,PT12M48S,2d,hd,18411,238,,0,32,"['GIẢI TRÍ', 'SPIDERUM GIẢI TRÍ', 'Spiderum VLOG', '[REACTION] BLACK HICKEY (Con Dấu Chủ Quyền) - Chi Pu x Nguyễn Phúc Thiện', '[REACTION] BLACK HICKEY (Con Dấu Chủ Quyền) - Chi Pu x Nguyễn Phúc Thiện | Spiderum VLOG | GIẢI TRÍ', 'spiderum']",2024-07-09 14:11:14.089999
XIOToEpaBtQ,Xin định cư ở Úc khó khăn như thế nào? | Limitless | GIÁO DỤC,2022-08-09T13:00:17Z,PT20M22S,2d,hd,23927,480,,0,27,"['GIÁO DỤC', 'Limitless', 'SPIDERUM GIÁO DỤC', 'Xin định cư ở Úc khó khăn như thế nào?', 'Xin định cư ở Úc khó khăn như thế nào? | Limitless | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:14.212508
TOSpopzEapQ,[BOOKCAST 8.8] Du học Châu Âu - Chuyện chưa kể,2022-08-08T17:17:44Z,PT1H1M24S,2d,hd,1983,48,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum livestream', 'book cast', 'spiderum bookcast', 'du học', 'du học sinh', '“Được-mất” chuyện du học', 'Được mất chuyện du học', 'chuyện du học', 'cẩm nang du học & săn học bổng', 'cẩm nang du học', 'săn học bổng', 'học bổng', 'học bổng du học', 'cựu Du học sinh', 'Du học sinh Phần Lan', 'Du học sinh Đức', 'du học đức', 'du học phần lan', 'spiderum chuyện du học']",2024-07-09 14:11:14.330980
hi-JbNfnqpw,Top 5 cách TĂNG TƯ DUY LOGIC cho LẬP TRÌNH VIÊN | Ntech | GIÁO DỤC,2022-08-08T13:00:33Z,PT6M1S,2d,hd,42503,1901,,0,55,"['GIÁO DỤC', 'Ntech', 'Pinkdot', 'SPIDERUM GIÁO DỤC', 'Top 5 cách TĂNG TƯ DUY LOGIC cho LẬP TRÌNH VIÊN', 'Top 5 cách TĂNG TƯ DUY LOGIC cho LẬP TRÌNH VIÊN | Ntech | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:14.451812
OlpVDxyOqZg,Tâm lý học đường | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường,2022-08-06T13:00:21Z,PT1H29M15S,2d,hd,47888,642,,0,23,"['SPIDERUM Để tâm lý học dẫn đường', 'Spiderum & TS. Lê Nguyên Phương', 'Tâm lý học đường', 'Tâm lý học đường | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường', 'spiderum', 'Để tâm lý học dẫn đường']",2024-07-09 14:11:14.574793
GOFJetnZivo,Winston Churchill - Thủ tướng vĩ đại nhất lịch sử Anh Quốc | HyperDante | THẾ GIỚI,2022-08-05T13:00:20Z,PT15M22S,2d,hd,107789,1818,,0,116,"['HyperDante', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Winston Churchill - Thủ tướng vĩ đại nhất lịch sử Anh Quốc', 'Winston Churchill - Thủ tướng vĩ đại nhất lịch sử Anh Quốc | HyperDante | THẾ GIỚI', 'spiderum']",2024-07-09 14:11:14.693469
SKXMRbMjrmc,"Trễ hẹn là do bạn, đừng lý do!  | Donuss | GIÁO DỤC",2022-08-04T13:00:13Z,PT10M49S,2d,hd,10147,368,,0,23,"['Donuss', 'GIÁO DỤC', 'Khánh Linh', 'SPIDERUM GIÁO DỤC', 'Trễ hẹn là do bạn đừng lý do!', 'Trễ hẹn là do bạn đừng lý do! | Donuss | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:14.810007
pvR8xe-OLJM,NHỮNG TRẬN ĐÁNH KINH ĐIỂN XOAY CHUYỂN CỤC DIỆN THẾ CHIẾN II | Spiderum | THẾ GIỚI,2022-08-03T13:00:37Z,PT21M20S,2d,hd,58380,1210,,0,51,"['NHỮNG TRẬN ĐÁNH KINH ĐIỂN XOAY CHUYỂN CỤC DIỆN THẾ CHIẾN II', 'NHỮNG TRẬN ĐÁNH KINH ĐIỂN XOAY CHUYỂN CỤC DIỆN THẾ CHIẾN II | Spiderum | THẾ GIỚI', 'Nam', 'SPIDERUM THẾ GIỚI', 'Spiderum', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:14.931454
w910hE0btOQ,Những lí do để chọn nước Úc cho việc du học | Limitless | GIÁO DỤC,2022-08-02T13:00:28Z,PT18M29S,2d,hd,11704,281,,0,13,"['GIÁO DỤC', 'Limitless', 'Những lí do để chọn nước Úc cho việc du học', 'Những lí do để chọn nước Úc cho việc du học | Limitless | GIÁO DỤC', 'SPIDERUM GIÁO DỤC', 'spiderum']",2024-07-09 14:11:15.061336
tDNuZg88O9E,Tia X bí ẩn - thứ vô hình có thể nhìn thấu bạn | Sunlight | KHOA HỌC,2022-08-01T13:01:40Z,PT11M2S,2d,hd,16296,459,,0,10,"['KHOA HỌC', 'Pinkdot', 'SPIDERUM KHOA HỌC', 'Sunlight', 'Tia X bí ẩn - thứ vô hình có thể nhìn thấu bạn', 'Tia X bí ẩn - thứ vô hình có thể nhìn thấu bạn | Sunlight | KHOA HỌC', 'spiderum']",2024-07-09 14:11:15.179810
6U_WN6aK7To,Nếu một ngày bạn nhận ra mình muốn đi du học thì sao? | Phạm Đức Hùng | GIÁO DỤC,2022-07-31T13:00:07Z,PT12M2S,2d,hd,19494,621,,0,32,"['GIÁO DỤC', 'Nam', 'Nếu một ngày bạn nhận ra mình muốn đi du học thì sao?', 'Nếu một ngày bạn nhận ra mình muốn đi du học thì sao? | Phạm Đức Hùng | GIÁO DỤC', 'Phạm Đức Hùng', 'SPIDERUM GIÁO DỤC', 'spiderum']",2024-07-09 14:11:15.299306
LBu-s9AFzCY,"Em và Trịnh: Xem Phim, Nghĩ Chuyện Xưa  | Huskywannafly | QUAN ĐIỂM",2022-07-30T13:00:11Z,PT16M19S,2d,hd,19632,689,,0,109,"['Em và Trịnh: Xem Phim Nghĩ Chuyện Xưa', 'Em và Trịnh: Xem Phim Nghĩ Chuyện Xưa | Huskywannafly | QUAN ĐIỂM', 'Huskywannafly', 'Pinkdot', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:15.423065
4CDrKEpHMQ8,[SPIDERUM AMA 29-7] Khủng hoảng du học,2022-07-29T15:13:16Z,PT2H14S,2d,hd,36140,247,,0,4,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum livestream', 'book cast', 'spiderum bookcast', 'du học', 'du học sinh', '“Được-mất” chuyện du học', 'Được mất chuyện du học', 'chuyện du học', 'cẩm nang du học & săn học bổng', 'cẩm nang du học', 'săn học bổng', 'học bổng', 'học bổng du học', 'cựu Du học sinh', 'Du học sinh Phần Lan', 'Du học sinh Đức', 'du học đức', 'du học phần lan', 'spiderum chuyện du học']",2024-07-09 14:11:15.538129
anruiBYJfyA,[BOOKCAST 28.7] “Được-mất” chuyện du học,2022-07-28T17:19:21Z,PT1H12M12S,2d,hd,29675,221,,0,9,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum livestream', 'book cast', 'spiderum bookcast', 'du học', 'du học sinh', '“Được-mất” chuyện du học', 'Được mất chuyện du học', 'chuyện du học', 'cẩm nang du học & săn học bổng', 'cẩm nang du học', 'săn học bổng', 'học bổng', 'học bổng du học', 'cựu Du học sinh', 'Du học sinh Phần Lan', 'Du học sinh Đức', 'du học đức', 'du học phần lan', 'spiderum chuyện du học']",2024-07-09 14:11:15.661025
GhdGwHIw4Ik,Bạn có đánh giá quá cao Nguyễn Trãi? | Hải Stark | THẾ GIỚI,2022-07-27T13:00:15Z,PT22M37S,2d,hd,38740,776,,0,312,"['Bạn có đánh giá quá cao Nguyễn Trãi?', 'Bạn có đánh giá quá cao Nguyễn Trãi? | Hải Stark | THẾ GIỚI', 'Hải Stark', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:15.778684
tS_HKUbcW3k,PEER PRESSURE: Ai sống cuộc đời của mình? | Nguyễn Bảo Trung | QUAN ĐIỂM,2022-07-26T13:00:29Z,PT17M15S,2d,hd,14069,401,,0,18,"['Nguyễn Bảo Trung', 'PEER PRESSURE: Ai sống cuộc đời của mình?', 'PEER PRESSURE: Ai sống cuộc đời của mình? | Nguyễn Bảo Trung | QUAN ĐIỂM', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:15.907284
RxmvTYBS4Ro,Nguồn gốc bí mật chiếc iPhone | Spiderum | THẾ GIỚI,2022-07-25T13:00:16Z,PT1H6M20S,2d,hd,313241,2711,,0,131,"['Nam', 'Nguồn gốc bí mật chiếc iPhone', 'Nguồn gốc bí mật chiếc iPhone | Spiderum | THẾ GIỚI', 'SPIDERUM THẾ GIỚI', 'Spiderum', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:16.029821
7rRYQ_3NXJY,Reaction Ngôi sao cô đơn - Jack: Eren Yeager liệu có phải Jack Junior?? | Spiderum VLOG | GIẢI TRÍ,2022-07-25T04:30:02Z,PT19M5S,2d,hd,31883,966,,0,187,[],2024-07-09 14:11:16.151455
AqksS3OftPg,"Ra trường, Khủng Hoảng thì đi Du Học?  | Linhtrinh226 | GIÁO DỤC",2022-07-24T13:00:05Z,PT7M25S,2d,hd,12940,419,,0,18,"['GIÁO DỤC', 'Linhtrinh226', 'Pinkdot', 'Ra trường Khủng Hoảng thì đi Du Học?', 'Ra trường Khủng Hoảng thì đi Du Học? | Linhtrinh226 | GIÁO DỤC', 'SPIDERUM GIÁO DỤC', 'spiderum']",2024-07-09 14:11:16.270995
l_Fjfnn1zLc,[SPIDERUM AMA] Từ du học đến học yêu ft Limitless aka Đàn ông học,2022-07-23T15:35:27Z,PT2H15M12S,2d,hd,31226,302,,0,12,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'spiderum livestream', 'trái ngành', 'học trái nành', 'đi làm trái ngành', 'trái ngành thì sao', 'làm trái ngành', 'làm trái ngành trái nghề', 'học trái ngành', 'TRÁI NGÀNH CÓ LÀM TA CHÒNG CHÀNH?', 'spiderum bookcast', 'bookcast', 'Biên tập viên Spiderum', 'Bước ra thế giới: cẩm nang du học & săn học bổng', 'sách du học', 'lời khuyên trái ngành']",2024-07-09 14:11:16.389961
y98RrxmNz8g,MẠNG XÃ HỘI đang HỦY HOẠI XÃ HỘI? | Ham Học | QUAN ĐIỂM,2022-07-22T13:00:40Z,PT10M57S,2d,hd,59730,2314,,0,94,"['Ham Học', 'Isa Quan', 'MẠNG XÃ HỘI đang HỦY HOẠI XÃ HỘI?', 'MẠNG XÃ HỘI đang HỦY HOẠI XÃ HỘI? | Ham Học | QUAN ĐIỂM', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:16.508643
tzqj7MSgtig,[BOOKCAST 21.7] TRÁI NGÀNH CÓ LÀM TA CHÒNG CHÀNH?,2022-07-21T17:14:43Z,PT1H3M56S,2d,hd,2597,82,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'spiderum livestream', 'trái ngành', 'học trái nành', 'đi làm trái ngành', 'trái ngành thì sao', 'làm trái ngành', 'làm trái ngành trái nghề', 'học trái ngành', 'TRÁI NGÀNH CÓ LÀM TA CHÒNG CHÀNH?', 'spiderum bookcast', 'bookcast', 'Biên tập viên Spiderum', 'Bước ra thế giới: cẩm nang du học & săn học bổng', 'sách du học', 'lời khuyên trái ngành']",2024-07-09 14:11:16.625950
